OlinkID;AssayType;UniProt;Assay;Panel;Block;DataAnalysisRefID;BimodalDistribution;LODNPX;LODCount;LODMethod;Version
OID50444;assay;Q9NTU7;CBLN4;Reveal;1;R10003;FALSE;-1.36218966166533;172;lod_count;10.0.0
OID50445;assay;Q6P1N0;CC2D1A;Reveal;1;R10003;FALSE;-5.38797402785735;794;lod_npx;10.0.0
OID50446;assay;Q8IX12;CCAR1;Reveal;1;R10003;FALSE;-1.36880120598005;32030;lod_npx;10.0.0
OID50447;assay;I3L3R5;CCER2;Reveal;1;R10003;FALSE;-3.56397828045041;1718;lod_npx;10.0.0
OID50448;assay;P51671;CCL11;Reveal;1;R10003;FALSE;-3.47898153536095;1474;lod_npx;10.0.0
OID50449;assay;P78556;CCL20;Reveal;1;R10003;FALSE;-5.77149464085544;368;lod_npx;10.0.0
OID50450;assay;O15444;CCL25;Reveal;1;R10003;FALSE;-0.703809928357167;9136;lod_npx;10.0.0
OID50451;assay;Q9Y258;CCL26;Reveal;1;R10003;FALSE;-1.49746826584479;1654;lod_npx;10.0.0
OID50452;assay;Q9NRJ3;CCL28;Reveal;1;R10003;FALSE;-0.879651564634316;7230;lod_npx;10.0.0
OID50453;assay;P10147;CCL3;Reveal;1;R10003;FALSE;-10.2444223497307;1098;lod_npx;10.0.0
OID50454;assay;P80098;CCL7;Reveal;1;R10003;FALSE;-2.09679153020268;1316;lod_npx;10.0.0
OID50455;assay;P80075;CCL8;Reveal;1;R10003;FALSE;-6.21467813055282;170;lod_count;10.0.0
OID50456;assay;O00622;CCN1;Reveal;1;R10003;FALSE;-3.01850291130543;2280;lod_npx;10.0.0
OID50457;assay;O95388;CCN4;Reveal;1;R10003;FALSE;-6.4245868985728;1040;lod_npx;10.0.0
OID50458;assay;Q93033;CD101;Reveal;1;R10003;FALSE;-4.59221979352787;248;lod_count;10.0.0
OID50459;assay;O95971;CD160;Reveal;1;R10003;FALSE;-3.3578859765823;550;lod_npx;10.0.0
OID50460;assay;P41217;CD200;Reveal;1;R10003;FALSE;0.0953713436317094;7168;lod_npx;10.0.0
OID50461;assay;Q8TD46;CD200R1;Reveal;1;R10003;FALSE;-2.37417437658807;1260;lod_npx;10.0.0
OID50462;assay;Q9UJ71;CD207;Reveal;1;R10003;FALSE;-1.60843492429771;2412;lod_npx;10.0.0
OID50463;assay;P20273;CD22;Reveal;1;R10003;FALSE;-4.74763902902963;1230;lod_npx;10.0.0
OID50464;assay;Q15762;CD226;Reveal;1;R10003;FALSE;-2.86575010193854;1276;lod_npx;10.0.0
OID50465;assay;Q9BZW8;CD244;Reveal;1;R10003;FALSE;-4.34755416258592;796;lod_npx;10.0.0
OID50466;assay;Q9NZQ7;CD274;Reveal;1;R10003;FALSE;-2.29631400519789;762;lod_npx;10.0.0
OID50467;assay;Q496F6;CD300E;Reveal;1;R10003;FALSE;-5.12626084185555;732;lod_npx;10.0.0
OID50468;assay;Q8IX05;CD302;Reveal;1;R10003;FALSE;-1.16989245320469;3466;lod_npx;10.0.0
OID50469;assay;P28907;CD38;Reveal;1;R10003;FALSE;-2.23589436378026;1468;lod_npx;10.0.0
OID50470;assay;P01730;CD4;Reveal;1;R10003;FALSE;-1.12860868492533;2138;lod_npx;10.0.0
OID50471;assay;P29965;CD40LG;Reveal;1;R10003;FALSE;-4.01084285135225;582;lod_npx;10.0.0
OID50472;assay;P06127;CD5;Reveal;1;R10003;FALSE;-3.32032191200713;3024;lod_npx;10.0.0
OID50473;assay;P30203;CD6;Reveal;1;R10003;FALSE;-4.37882253803522;318;lod_npx;10.0.0
OID50474;assay;P08962;CD63;Reveal;1;R10003;FALSE;-6.96870539449404;1408;lod_npx;10.0.0
OID50475;assay;P09564;CD7;Reveal;1;R10003;FALSE;-4.66592499622967;2154;lod_npx;10.0.0
OID50476;assay;P32970;CD70;Reveal;1;R10003;FALSE;-1.84578832718877;3080;lod_npx;10.0.0
OID50477;assay;P40259;CD79B;Reveal;1;R10003;FALSE;-2.03998582293401;220;lod_count;10.0.0
OID50478;assay;Q01151;CD83;Reveal;1;R10003;FALSE;-1.38361806774333;5250;lod_npx;10.0.0
OID50479;assay;Q9UIB8;CD84;Reveal;1;R10003;FALSE;-1.45259145903587;22158;lod_npx;10.0.0
OID50480;assay;P42081;CD86;Reveal;1;R10003;FALSE;-3.48528771393423;528;lod_npx;10.0.0
OID50481;assay;Q8NHZ8;CDC26;Reveal;1;R10003;FALSE;-2.42762946548095;2032;lod_npx;10.0.0
OID50482;assay;Q9H5V8;CDCP1;Reveal;1;R10003;FALSE;-3.17485246424733;466;lod_npx;10.0.0
OID50483;assay;P38936;CDKN1A;Reveal;1;R10003;FALSE;-2.32862874265574;512;lod_npx;10.0.0
OID50484;assay;Q49AH0;CDNF;Reveal;1;R10003;FALSE;-2.49260906529057;1140;lod_npx;10.0.0
OID50485;assay;Q15517;CDSN;Reveal;1;R10003;FALSE;-4.03007674162269;3746;lod_npx;10.0.0
OID50486;assay;Q2WEN9;CEACAM16;Reveal;1;R10003;FALSE;-4.93488762998782;534;lod_npx;10.0.0
OID50487;assay;Q7Z692;CEACAM19;Reveal;1;R10003;FALSE;-1.4247045325787;1840;lod_npx;10.0.0
OID50488;assay;Q3KPI0;CEACAM21;Reveal;1;R10003;FALSE;-3.80063965145243;568;lod_npx;10.0.0
OID50489;assay;P31997;CEACAM8;Reveal;1;R10003;FALSE;-1.44305559415521;2440;lod_npx;10.0.0
OID50490;assay;O00748;CES2;Reveal;1;R10003;FALSE;-4.09941199154437;350;lod_npx;10.0.0
OID50491;assay;Q6UWW8;CES3;Reveal;1;R10003;FALSE;-1.7691438409878;4110;lod_npx;10.0.0
OID50492;assay;Q96G28;CFAP36;Reveal;1;R10003;FALSE;-4.34250469069989;2282;lod_npx;10.0.0
OID50493;assay;Q9BRQ6;CHCHD6;Reveal;1;R10003;FALSE;-0.719893399103633;984;lod_npx;10.0.0
OID50494;assay;Q07065;CKAP4;Reveal;1;R10003;FALSE;-4.09128778759398;824;lod_npx;10.0.0
OID50495;assay;Q8IUN9;CLEC10A;Reveal;1;R10003;FALSE;-3.8477654874891;1322;lod_npx;10.0.0
OID50496;assay;Q5QGZ9;CLEC12A;Reveal;1;R10003;FALSE;-2.89094544303821;942;lod_npx;10.0.0
OID50497;assay;Q8NC01;CLEC1A;Reveal;1;R10003;FALSE;-0.463045668327715;7726;lod_npx;10.0.0
OID50498;assay;Q9UMR7;CLEC4A;Reveal;1;R10003;FALSE;-3.83644604283662;1942;lod_npx;10.0.0
OID50499;assay;Q8WTT0;CLEC4C;Reveal;1;R10003;FALSE;-3.8489426844755;304;lod_npx;10.0.0
OID50500;assay;Q8WXI8;CLEC4D;Reveal;1;R10003;FALSE;-1.92157760709952;1406;lod_npx;10.0.0
OID50501;assay;Q6UXB4;CLEC4G;Reveal;1;R10003;FALSE;-0.432900911108583;7822;lod_npx;10.0.0
OID50502;assay;Q9BXN2;CLEC7A;Reveal;1;R10003;FALSE;-2.3202763161096;10212;lod_npx;10.0.0
OID50503;assay;Q9H4D0;CLSTN2;Reveal;1;R10003;FALSE;-4.50982002015099;206;lod_count;10.0.0
OID50504;assay;Q9BQT9;CLSTN3;Reveal;1;R10003;FALSE;-0.111089898665809;3388;lod_npx;10.0.0
OID50505;assay;P09543;CNP;Reveal;1;R10003;FALSE;-4.40572380872241;2174;lod_npx;10.0.0
OID50506;assay;Q8N129;CNPY4;Reveal;1;R10003;FALSE;0.06636932201381;1926;lod_npx;10.0.0
OID50507;assay;Q02246;CNTN2;Reveal;1;R10003;FALSE;-2.6177916034841;344;lod_npx;10.0.0
OID50508;assay;Q9UHC6;CNTNAP2;Reveal;1;R10003;FALSE;-0.973458970529225;6340;lod_npx;10.0.0
OID50509;assay;Q17RW2;COL24A1;Reveal;1;R10003;FALSE;-4.03096633001158;612;lod_npx;10.0.0
OID50510;assay;Q2UY09;COL28A1;Reveal;1;R10003;FALSE;-1.40014771860036;7678;lod_npx;10.0.0
OID50511;assay;P20849;COL9A1;Reveal;1;R10003;FALSE;-1.2180876819699;3956;lod_npx;10.0.0
OID50512;assay;Q9P000;COMMD9;Reveal;1;R10003;FALSE;-1.7242133643339;3012;lod_npx;10.0.0
OID50513;assay;P21964;COMT;Reveal;1;R10003;FALSE;-3.76443525418402;1220;lod_npx;10.0.0
OID50514;assay;P16870;CPE;Reveal;1;R10003;FALSE;-0.620986497279964;6748;lod_npx;10.0.0
OID50515;assay;Q9H3G5;CPVL;Reveal;1;R10003;FALSE;-4.31427987272202;258;lod_count;10.0.0
OID50516;assay;P78560;CRADD;Reveal;1;R10003;FALSE;-6.26994393385354;1778;lod_npx;10.0.0
OID50517;assay;P16562;CRISP2;Reveal;1;R10003;FALSE;-2.62980835207032;5962;lod_npx;10.0.0
OID50518;assay;Q9UBG3;CRNN;Reveal;1;R10003;FALSE;-5.81559787578921;312;lod_npx;10.0.0
OID50519;assay;O95727;CRTAM;Reveal;1;R10003;FALSE;-2.8916058780205;804;lod_npx;10.0.0
OID50520;assay;O95825;CRYZL1;Reveal;1;R10003;FALSE;-3.53217271953289;1572;lod_npx;10.0.0
OID50522;assay;P32927;CSF2RB;Reveal;1;R10003;FALSE;-0.804556207235801;1820;lod_npx;10.0.0
OID50523;assay;Q99062;CSF3R;Reveal;1;R10003;FALSE;-0.91915958333077;8542;lod_npx;10.0.0
OID50524;assay;P50461;CSRP3;Reveal;1;R10003;FALSE;-0.19045559859859;528;lod_npx;10.0.0
OID50525;assay;P28325;CST5;Reveal;1;R10003;FALSE;-4.95631738824562;1642;lod_npx;10.0.0
OID50526;assay;P32929;CTH;Reveal;1;R10003;FALSE;-5.12426276652748;840;lod_npx;10.0.0
OID50527;assay;P40313;CTRL;Reveal;1;R10003;FALSE;-5.66930476043856;316;lod_npx;10.0.0
OID50528;assay;P09668;CTSH;Reveal;1;R10003;FALSE;-3.48356677238335;1586;lod_npx;10.0.0
OID50529;assay;P43234;CTSO;Reveal;1;R10003;FALSE;-3.58969655255463;1224;lod_npx;10.0.0
OID50530;assay;O60911;CTSV;Reveal;1;R10003;FALSE;-4.93965037537036;12188;lod_npx;10.0.0
OID50531;assay;P78423;CX3CL1;Reveal;1;R10003;FALSE;-0.319637911857922;3726;lod_npx;10.0.0
OID50532;assay;P78310;CXADR;Reveal;1;R10003;FALSE;-0.603344493221538;1928;lod_npx;10.0.0
OID50533;assay;Q6UXB2;CXCL17;Reveal;1;R10003;FALSE;0.50061855409927;1764;lod_npx;10.0.0
OID50534;assay;P10145;CXCL8;Reveal;1;R10003;FALSE;-8.87227847830958;536;lod_npx;10.0.0
OID50535;assay;Q6BCY4;CYB5R2;Reveal;1;R10003;FALSE;-7.08564843738764;736;lod_npx;10.0.0
OID50536;assay;Q9UIK4;DAPK2;Reveal;1;R10003;FALSE;-6.12600983365546;872;lod_npx;10.0.0
OID50537;assay;Q9UN19;DAPP1;Reveal;1;R10003;FALSE;-1.27846376216091;966;lod_npx;10.0.0
OID50538;assay;Q16643;DBN1;Reveal;1;R10003;FALSE;-1.97165910050687;534;lod_npx;10.0.0
OID50539;assay;P07585;DCN;Reveal;1;R10003;FALSE;-3.07937514885315;1774;lod_npx;10.0.0
OID50540;assay;Q96C86;DCPS;Reveal;1;R10003;FALSE;-3.9661500177838;644;lod_npx;10.0.0
OID50541;assay;Q14203;DCTN1;Reveal;1;R10003;FALSE;-3.01736840077214;2728;lod_npx;10.0.0
OID50542;assay;Q13561;DCTN2;Reveal;1;R10003;FALSE;-2.90742127340036;3554;lod_npx;10.0.0
OID50544;assay;Q16698;DECR1;Reveal;1;R10003;FALSE;-3.70501526814652;1196;lod_npx;10.0.0
OID50545;assay;P81534;DEFB103A_DEFB103B;Reveal;1;R10003;FALSE;1.08392536467432;2510;lod_npx;10.0.0
OID50546;assay;O00273;DFFA;Reveal;1;R10003;FALSE;-4.46404754195528;1436;lod_npx;10.0.0
OID50547;assay;P23743;DGKA;Reveal;1;R10003;FALSE;-0.981747253092577;2288;lod_npx;10.0.0
OID50548;assay;Q9UBT3;DKK4;Reveal;1;R10003;FALSE;-5.14324685546092;344;lod_npx;10.0.0
OID50549;assay;P78352;DLG4;Reveal;1;R10003;FALSE;-2.98271163092371;2952;lod_npx;10.0.0
OID50550;assay;Q8WW22;DNAJA4;Reveal;1;R10003;FALSE;-5.67700192044018;4676;lod_npx;10.0.0
OID50551;assay;O75061;DNAJC6;Reveal;1;R10003;FALSE;-2.26467710278558;13232;lod_npx;10.0.0
OID50552;assay;Q05193;DNM1;Reveal;1;R10003;FALSE;-6.38799112708526;1258;lod_npx;10.0.0
OID50553;assay;Q9UQ16;DNM3;Reveal;1;R10003;FALSE;-0.982406616109654;2516;lod_npx;10.0.0
OID50554;assay;Q6XZF7;DNMBP;Reveal;1;R10003;FALSE;-6.68484591361015;946;lod_npx;10.0.0
OID50555;assay;Q9ULA0;DNPEP;Reveal;1;R10003;FALSE;-2.43029812352605;392;lod_npx;10.0.0
OID50556;assay;P16444;DPEP1;Reveal;1;R10003;FALSE;-3.25260652947936;2432;lod_npx;10.0.0
OID50557;assay;Q9H4A9;DPEP2;Reveal;1;R10003;FALSE;-4.50459871704483;486;lod_npx;10.0.0
OID50558;assay;Q8N608;DPP10;Reveal;1;R10003;FALSE;-1.46889609886087;4616;lod_npx;10.0.0
OID50559;assay;P42658;DPP6;Reveal;1;R10003;FALSE;-2.25158106710702;444;lod_npx;10.0.0
OID50560;assay;Q9C005;DPY30;Reveal;1;R10003;FALSE;-3.34982818468102;6296;lod_npx;10.0.0
OID50561;assay;Q8NBI3;DRAXIN;Reveal;1;R10003;FALSE;-2.04022295415261;1872;lod_npx;10.0.0
OID50562;assay;P32926;DSG3;Reveal;1;R10003;FALSE;-5.67872692186281;928;lod_npx;10.0.0
OID50563;assay;O60941;DTNB;Reveal;1;R10003;FALSE;-1.12137152408087;1604;lod_npx;10.0.0
OID50564;assay;Q8N9I9;DTX3;Reveal;1;R10003;FALSE;-0.508879982310365;13846;lod_npx;10.0.0
OID50565;assay;O00559;EBAG9;Reveal;1;R10003;FALSE;-3.10451673087461;1792;lod_npx;10.0.0
OID50566;assay;Q14213_Q8NEV9;EBI3_IL27;Reveal;1;R10003;FALSE;-4.11998385249404;4014;lod_npx;10.0.0
OID50567;assay;P42892;ECE1;Reveal;1;R10003;FALSE;-0.538849749350875;732;lod_npx;10.0.0
OID50568;assay;Q9HAV5;EDA2R;Reveal;1;R10003;FALSE;-3.37364518609419;884;lod_npx;10.0.0
OID50569;assay;Q9UNE0;EDAR;Reveal;1;R10003;FALSE;-2.88624335889776;3610;lod_npx;10.0.0
OID50570;assay;Q96C19;EFHD2;Reveal;1;R10003;FALSE;-3.54560919406744;11342;lod_npx;10.0.0
OID50571;assay;P52798;EFNA4;Reveal;1;R10003;FALSE;-1.96595200980675;4286;lod_npx;10.0.0
OID50572;assay;Q63HQ2;EGFLAM;Reveal;1;R10003;FALSE;-0.681787977412199;16274;lod_npx;10.0.0
OID50573;assay;Q9GZT9;EGLN1;Reveal;1;R10003;FALSE;-5.11095832126973;9814;lod_npx;10.0.0
OID50574;assay;P20042;EIF2S2;Reveal;1;R10003;FALSE;-4.2695245450268;472;lod_npx;10.0.0
OID50575;assay;P06730;EIF4E;Reveal;1;R10003;FALSE;-5.30501387907671;1596;lod_npx;10.0.0
OID50576;assay;Q9HC35;EML4;Reveal;1;R10003;FALSE;-5.18475460244916;11040;lod_npx;10.0.0
OID50577;assay;P21128;ENDOU;Reveal;1;R10003;FALSE;-3.42982457005722;1716;lod_npx;10.0.0
OID50578;assay;Q6UWR7;ENPP6;Reveal;1;R10003;FALSE;-0.526212045216495;6838;lod_npx;10.0.0
OID50579;assay;O75356;ENTPD5;Reveal;1;R10003;FALSE;-1.61725166882194;3060;lod_npx;10.0.0
OID50580;assay;O75354;ENTPD6;Reveal;1;R10003;FALSE;0.015588844967765;6780;lod_npx;10.0.0
OID50581;assay;P29317;EPHA2;Reveal;1;R10003;FALSE;-2.28897226522977;1958;lod_npx;10.0.0
OID50582;assay;O15197;EPHB6;Reveal;1;R10003;FALSE;-5.76437862808212;308;lod_npx;10.0.0
OID50583;assay;Q9H6S3;EPS8L2;Reveal;1;R10003;FALSE;-1.90422886297615;1754;lod_npx;10.0.0
OID50584;assay;O14944;EREG;Reveal;1;R10003;FALSE;-9.61929261721121;1862;lod_npx;10.0.0
OID50585;assay;O75460;ERN1;Reveal;1;R10003;FALSE;-1.45297056869572;3630;lod_npx;10.0.0
OID50586;assay;Q9BS26;ERP44;Reveal;1;R10003;FALSE;-3.26029210431387;1834;lod_npx;10.0.0
OID50587;assay;P58658;EVA1C;Reveal;1;R10003;FALSE;-3.10423823799561;2350;lod_npx;10.0.0
OID50588;assay;O60447;EVI5;Reveal;1;R10003;FALSE;1.91985986848438;7034;lod_npx;10.0.0
OID50589;assay;P13726;F3;Reveal;1;R10003;FALSE;-4.33377747191601;150;lod_count;10.0.0
OID50590;assay;P58499;FAM3B;Reveal;1;R10003;FALSE;-4.59620926871646;794;lod_npx;10.0.0
OID50591;assay;Q96BQ1;FAM3D;Reveal;1;R10003;FALSE;-2.89035405973394;548;lod_npx;10.0.0
OID50592;assay;P48023;FASLG;Reveal;1;R10003;FALSE;-6.40344703523833;1182;lod_npx;10.0.0
OID50593;assay;P24071;FCAR;Reveal;1;R10003;FALSE;-9.37177190655499;3760;lod_npx;10.0.0
OID50594;assay;Q96LA5;FCRL2;Reveal;1;R10003;FALSE;-5.45878536927347;286;lod_count;10.0.0
OID50595;assay;Q6DN72;FCRL6;Reveal;1;R10003;FALSE;-0.963519982782391;3944;lod_npx;10.0.0
OID50596;assay;P09038;FGF2;Reveal;1;R10003;FALSE;0.906584682798705;1700;lod_npx;10.0.0
OID50597;assay;Q9NSA1;FGF21;Reveal;1;R10003;FALSE;-1.73551752208591;246;lod_count;10.0.0
OID50598;assay;Q9GZV9;FGF23;Reveal;1;R10003;FALSE;-5.2082522827162;158;lod_count;10.0.0
OID50599;assay;Q8TAT2;FGFBP3;Reveal;1;R10003;FALSE;-0.964369695582292;4476;lod_npx;10.0.0
OID50600;assay;Q02790;FKBP4;Reveal;1;R10003;FALSE;-4.62919779322497;420;lod_npx;10.0.0
OID50601;assay;Q13451;FKBP5;Reveal;1;R10003;FALSE;-4.0446042842205;650;lod_npx;10.0.0
OID50602;assay;Q9UIM3;FKBPL;Reveal;1;R10003;FALSE;-5.2711824739465;1400;lod_npx;10.0.0
OID50603;assay;O43155;FLRT2;Reveal;1;R10003;FALSE;-3.56077925319931;844;lod_npx;10.0.0
OID50604;assay;P49771;FLT3LG;Reveal;1;R10003;FALSE;-5.50862207458945;678;lod_npx;10.0.0
OID50605;assay;O95466;FMNL1;Reveal;1;R10003;FALSE;-4.43425653892086;3124;lod_npx;10.0.0
OID50606;assay;Q4ZHG4;FNDC1;Reveal;1;R10003;FALSE;-1.78114412074068;1630;lod_npx;10.0.0
OID50607;assay;P49354;FNTA;Reveal;1;R10003;FALSE;-0.0584122089910152;5668;lod_npx;10.0.0
OID50608;assay;Q12778;FOXO1;Reveal;1;R10003;FALSE;-3.76459543905156;846;lod_npx;10.0.0
OID50609;assay;Q92765;FRZB;Reveal;1;R10003;FALSE;-3.71391012115597;218;lod_count;10.0.0
OID50610;assay;Q12841;FSTL1;Reveal;1;R10003;FALSE;-1.04259958811857;11900;lod_npx;10.0.0
OID50611;assay;Q9BYC5;FUT8;Reveal;1;R10003;FALSE;-7.41650011515875;2980;lod_npx;10.0.0
OID50612;assay;Q86SR1;GALNT10;Reveal;1;R10003;FALSE;-3.95662707329222;698;lod_npx;10.0.0
OID50613;assay;Q10471;GALNT2;Reveal;1;R10003;FALSE;-2.60562445231462;3716;lod_npx;10.0.0
OID50614;assay;P04062;GBA1;Reveal;1;R10003;FALSE;-0.544312436153037;516;lod_npx;10.0.0
OID50615;assay;Q02742;GCNT1;Reveal;1;R10003;FALSE;-3.61736750016054;1212;lod_npx;10.0.0
OID50616;assay;P56159;GFRA1;Reveal;1;R10003;FALSE;-5.0404285273527;216;lod_count;10.0.0
OID50617;assay;O00451;GFRA2;Reveal;1;R10003;FALSE;-1.59157530127227;2124;lod_npx;10.0.0
OID50618;assay;O60609;GFRA3;Reveal;1;R10003;FALSE;-2.68237293257736;1206;lod_npx;10.0.0
OID50619;assay;Q6UXV0;GFRAL;Reveal;1;R10003;FALSE;-1.19621246862008;1120;lod_npx;10.0.0
OID50621;assay;Q9Y2X7;GIT1;Reveal;1;R10003;FALSE;-1.32395464493813;6030;lod_npx;10.0.0
OID50622;assay;P48060;GLIPR1;Reveal;1;R10003;FALSE;-4.32838914273289;388;lod_npx;10.0.0
OID50623;assay;Q9NS18;GLRX2;Reveal;1;R10003;FALSE;-3.56994455131507;974;lod_npx;10.0.0
OID50624;assay;P36959;GMPR;Reveal;1;R10003;FALSE;-2.0736904862026;3634;lod_npx;10.0.0
OID50625;assay;Q9HD26;GOPC;Reveal;1;R10003;FALSE;-4.76045325633985;388;lod_npx;10.0.0
OID50626;assay;P55259;GP2;Reveal;1;R10003;FALSE;-1.16713288894906;19944;lod_npx;10.0.0
OID50627;assay;Q99795;GPA33;Reveal;1;R10003;FALSE;-3.49209533777965;4710;lod_npx;10.0.0
OID50628;assay;P35052;GPC1;Reveal;1;R10003;FALSE;-5.10325131014523;354;lod_npx;10.0.0
OID50629;assay;P78333;GPC5;Reveal;1;R10003;FALSE;-5.379621753224;902;lod_npx;10.0.0
OID50630;assay;P21695;GPD1;Reveal;1;R10003;FALSE;-2.49790211170121;1466;lod_npx;10.0.0
OID50631;assay;Q8IV16;GPIHBP1;Reveal;1;R10003;FALSE;-0.952836035335688;13522;lod_npx;10.0.0
OID50632;assay;Q6UWK7;GPR15LG;Reveal;1;R10003;FALSE;-1.64347664681419;388;lod_npx;10.0.0
OID50633;assay;O15354;GPR37;Reveal;1;R10003;FALSE;0.638635759577659;5632;lod_npx;10.0.0
OID50634;assay;P07492;GRP;Reveal;1;R10003;FALSE;-1.16131644012899;5582;lod_npx;10.0.0
OID50635;assay;Q9HAV7;GRPEL1;Reveal;1;R10003;FALSE;-2.91915057739678;4610;lod_npx;10.0.0
OID50636;assay;P12544;GZMA;Reveal;1;R10003;FALSE;-4.73628121501428;250;lod_count;10.0.0
OID50637;assay;P10144;GZMB;Reveal;1;R10003;FALSE;-0.196850735057265;33330;lod_npx;10.0.0
OID50638;assay;P20718;GZMH;Reveal;1;R10003;FALSE;-3.01325997592009;678;lod_npx;10.0.0
OID50639;assay;Q9UJM8;HAO1;Reveal;1;R10003;FALSE;-2.51331484176548;1236;lod_npx;10.0.0
OID50640;assay;Q96D42;HAVCR1;Reveal;1;R10003;FALSE;-1.82225923487321;1214;lod_npx;10.0.0
OID50641;assay;Q99075;HBEGF;Reveal;1;R10003;FALSE;-7.09685411449067;298;lod_count;10.0.0
OID50642;assay;P14317;HCLS1;Reveal;1;R10003;FALSE;-4.87785147117364;564;lod_npx;10.0.0
OID50643;assay;P14210;HGF;Reveal;1;R10003;FALSE;-4.24724059751532;1874;lod_npx;10.0.0
OID50644;assay;Q03014;HHEX;Reveal;1;R10003;FALSE;-4.01760158726519;6886;lod_npx;10.0.0
OID50645;assay;P04439;HLA-A;Reveal;1;R10003;FALSE;-1.71674688946268;672;lod_npx;10.0.0
OID50647;assay;P08397;HMBS;Reveal;1;R10003;FALSE;-1.75285773183794;7718;lod_npx;10.0.0
OID50648;assay;P30519;HMOX2;Reveal;1;R10003;FALSE;-2.79600031878577;10294;lod_npx;10.0.0
OID50649;assay;P50135;HNMT;Reveal;1;R10003;FALSE;-5.5931595505253;360;lod_npx;10.0.0
OID50650;assay;Q9BUJ2;HNRNPUL1;Reveal;1;R10003;FALSE;-3.79402669643377;1954;lod_npx;10.0.0
OID50651;assay;Q9NSC5;HOMER3;Reveal;1;R10003;FALSE;-5.17444453174985;954;lod_npx;10.0.0
OID50652;assay;P23327;HRC;Reveal;1;R10003;FALSE;-0.923197664926419;3128;lod_npx;10.0.0
OID50653;assay;P28845;HSD11B1;Reveal;1;R10003;FALSE;-3.18956223078733;842;lod_npx;10.0.0
OID50654;assay;P48723;HSPA13;Reveal;1;R10003;FALSE;-1.42887394485943;2670;lod_npx;10.0.0
OID50656;assay;O14558;HSPB6;Reveal;1;R10003;FALSE;-4.15938998482131;2506;lod_npx;10.0.0
OID50657;assay;Q14773;ICAM4;Reveal;1;R10003;FALSE;-3.45987298110126;558;lod_npx;10.0.0
OID50658;assay;O75144;ICOSLG;Reveal;1;R10003;FALSE;-3.40309324937603;2326;lod_npx;10.0.0
OID50659;assay;P14902;IDO1;Reveal;1;R10003;FALSE;-2.84343460066279;2474;lod_npx;10.0.0
OID50660;assay;P22304;IDS;Reveal;1;R10003;FALSE;-1.635233458044;14672;lod_npx;10.0.0
OID50661;assay;P35475;IDUA;Reveal;1;R10003;FALSE;-3.98899055977709;11322;lod_npx;10.0.0
OID50662;assay;P13284;IFI30;Reveal;1;R10003;FALSE;-3.02484120278455;518;lod_npx;10.0.0
OID50663;assay;P17181;IFNAR1;Reveal;1;R10003;FALSE;-4.1517742444809;3452;lod_npx;10.0.0
OID50664;assay;P38484;IFNGR2;Reveal;1;R10003;FALSE;-4.61328278588738;272;lod_count;10.0.0
OID50665;assay;Q8IU57;IFNLR1;Reveal;1;R10003;FALSE;-1.73030873205016;1704;lod_npx;10.0.0
OID50666;assay;P78318;IGBP1;Reveal;1;R10003;FALSE;-6.02376203194892;584;lod_npx;10.0.0
OID50667;assay;P08069;IGF1R;Reveal;1;R10003;FALSE;-3.34021880391621;474;lod_npx;10.0.0
OID50668;assay;Q6B9Z1;IGFL4;Reveal;1;R10003;FALSE;0.816152866083954;7876;lod_npx;10.0.0
OID50669;assay;O75054;IGSF3;Reveal;1;R10003;FALSE;-3.65140313937044;254;lod_count;10.0.0
OID50670;assay;Q9Y6K9;IKBKG;Reveal;1;R10003;FALSE;-4.83294362988059;1336;lod_npx;10.0.0
OID50671;assay;P29459_P29460;IL12A_IL12B;Reveal;1;R10003;FALSE;1.09418701962148;8292;lod_npx;10.0.0
OID50672;assay;P29460;IL12B;Reveal;1;R10003;FALSE;-3.14815774239953;780;lod_npx;10.0.0
OID50673;assay;P40933;IL15;Reveal;1;R10003;FALSE;-1.25820161592137;4846;lod_npx;10.0.0
OID50674;assay;Q14005;IL16;Reveal;1;R10003;FALSE;-8.37087511943553;612;lod_npx;10.0.0
OID50675;assay;Q9NRM6;IL17RB;Reveal;1;R10003;FALSE;-0.184214240685861;15128;lod_npx;10.0.0
OID50676;assay;Q13478;IL18R1;Reveal;1;R10003;FALSE;-4.50675597913272;2276;lod_npx;10.0.0
OID50677;assay;O95256;IL18RAP;Reveal;1;R10003;FALSE;-5.02737014710831;1236;lod_npx;10.0.0
OID50678;assay;Q9GZX6;IL22;Reveal;1;R10003;FALSE;0.765238656728171;860;lod_npx;10.0.0
OID50679;assay;Q5VWK5;IL23R;Reveal;1;R10003;FALSE;-5.48772692648222;446;lod_npx;10.0.0
OID50680;assay;P24001;IL32;Reveal;1;R10003;FALSE;-3.54208907811671;346;lod_npx;10.0.0
OID50681;assay;Q9NZH8;IL36G;Reveal;1;R10003;FALSE;0.0469530893786649;2322;lod_npx;10.0.0
OID50682;assay;P24394;IL4R;Reveal;1;R10003;FALSE;-3.27242339830222;296;lod_count;10.0.0
OID50683;assay;Q01344;IL5RA;Reveal;1;R10003;FALSE;0.351549079996459;19716;lod_npx;10.0.0
OID50684;assay;P05231;IL6;Reveal;1;R10003;FALSE;-1.79457226971569;220;lod_count;10.0.0
OID50685;assay;P13232;IL7;Reveal;1;R10003;FALSE;-0.807265222703178;3036;lod_npx;10.0.0
